split,mapped_label,label,confidence,reason,status,source,path,prepared_path,sha1,blur_score,error,row_number
train,normal,normal,high,Promotional desktop and phone image unrelated to camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000007.jpg,D:\pages\hiddencam-detector\dataset\train\normal\5c0e88db1ae2e9b5df54850782149ede52f865da_000007.jpg,5c0e88db1ae2e9b5df54850782149ede52f865da,365.99,,900
train,camera,camera,high,Pinhole spy camera lens or covert camera module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\pinhole_spy_camera\000008.jpg,D:\pages\hiddencam-detector\dataset\train\camera\8cf45337e52dd5aad36e31f399d6b5a78236e6d2_000008.jpg,8cf45337e52dd5aad36e31f399d6b5a78236e6d2,117.78,,972
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000002.jpg,D:\pages\hiddencam-detector\dataset\train\camera\6631d0b5b1ac0b436e0a1df78e8a889a67c3836d_000002.jpg,6631d0b5b1ac0b436e0a1df78e8a889a67c3836d,70.65,,807
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000033.jpg,D:\pages\hiddencam-detector\dataset\train\camera\926626bb088a4f4e2460546a4932b18aec103165_000033.jpg,926626bb088a4f4e2460546a4932b18aec103165,310.88,,835
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000017.jpg,D:\pages\hiddencam-detector\dataset\train\camera\073d9bd534c063b4915137634669e13708c428f1_000017.jpg,073d9bd534c063b4915137634669e13708c428f1,986.06,,868
train,camera,camera,high,Tuya smart camera hardware is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\tuya_smart_camera\000008.jpg,D:\pages\hiddencam-detector\dataset\train\camera\6d9baebc0ec93e3f1338934a1350ca2c1fe7c3fc_000008.jpg,6d9baebc0ec93e3f1338934a1350ca2c1fe7c3fc,236.8,,1471
train,camera,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000006.jpg,D:\pages\hiddencam-detector\dataset\train\camera\a14e5460a148c0b980858d52bea780aef8f5d083_000006.jpg,a14e5460a148c0b980858d52bea780aef8f5d083,682.63,,1515
train,camera,camera,high,Video bar with built in camera is visible under the display,ok,images,C:\Users\amani\Downloads\dataset\images\covert_meeting_room_camera\000005.jpg,D:\pages\hiddencam-detector\dataset\train\camera\49ae36911e7c2649e532b44dda8005e4a47899e2_000005.jpg,49ae36911e7c2649e532b44dda8005e4a47899e2,379.58,,281
train,camera,camera,high,Pocket recording device shows a visible pinhole style camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\covert_surveillance_camera\000008.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2d436cc10bb5fbf347caa5a2377a9cdc3627899a_000008.jpg,2d436cc10bb5fbf347caa5a2377a9cdc3627899a,138.73,,322
train,camera,camera,high,Clock-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_clock\000001.jpg,D:\pages\hiddencam-detector\dataset\train\camera\29c26ec05393e5d7a1f4e2c392e1cdef9e5195fc_000001.jpg,29c26ec05393e5d7a1f4e2c392e1cdef9e5195fc,1571.93,,1384
train,normal,normal,high,RF listening bug or audio surveillance component is shown without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\rf_listening_bug\000026.jpg,D:\pages\hiddencam-detector\dataset\train\normal\916ae4b372b0fe4acdc7356c3ac66e94a20915ad_000026.jpg,916ae4b372b0fe4acdc7356c3ac66e94a20915ad,52.84,,1099
train,camera,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000003.jpg,D:\pages\hiddencam-detector\dataset\train\camera\1e08d6a91233fb48b9ed65fdacb2519eec9809cf_000003.jpg,1e08d6a91233fb48b9ed65fdacb2519eec9809cf,216.72,,922
train,camera,camera,high,Raspberry Pi camera module or lens assembly is clearly shown in product or comparison imagery,ok,images,C:\Users\amani\Downloads\dataset\images\raspberry_pi_camera_module\000031.jpg,D:\pages\hiddencam-detector\dataset\train\camera\74a6cbf1a3890154999fbd045e4dda79c0dd7d75_000031.jpg,74a6cbf1a3890154999fbd045e4dda79c0dd7d75,1264.56,,1045
train,camera,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000003.jpg,D:\pages\hiddencam-detector\dataset\train\camera\021c57deb49a44ba3a592eee01ea8b8abda72c32_000003.jpg,021c57deb49a44ba3a592eee01ea8b8abda72c32,164.06,,776
train,camera,camera,high,Smoke detector spy camera product clearly shows the concealed lens or camera-marked device,ok,images,C:\Users\amani\Downloads\dataset\images\smoke_detector_spy_camera\000020.jpg,D:\pages\hiddencam-detector\dataset\train\camera\6172cc1c2f101bfa002467b006026ad4ded52a73_000020.jpg,6172cc1c2f101bfa002467b006026ad4ded52a73,1428.67,,1277
train,camera,camera,high,Close up view of a compact camera sensor board,ok,images,C:\Users\amani\Downloads\dataset\images\arducam_spy_camera\000004.jpg,D:\pages\hiddencam-detector\dataset\train\camera\dfc543859a239604d06780f16e0c8e413d21e71a_000004.jpg,dfc543859a239604d06780f16e0c8e413d21e71a,2652.91,,53
train,camera,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000020.jpg,D:\pages\hiddencam-detector\dataset\train\camera\0699637e83b2d7a45ff6d973107015342cfd373e_000020.jpg,0699637e83b2d7a45ff6d973107015342cfd373e,173.3,,788
train,camera,camera,high,Smoke detector spy camera product clearly shows the concealed lens or camera-marked device,ok,images,C:\Users\amani\Downloads\dataset\images\smoke_detector_spy_camera\000040.jpg,D:\pages\hiddencam-detector\dataset\train\camera\25c9fe65f6f726e8758f0f666fbc39efc4ee31fb_000040.jpg,25c9fe65f6f726e8758f0f666fbc39efc4ee31fb,355.91,,1292
train,camera,camera,high,Wall mounted Foscam camera product clearly shows the lens window,ok,images,C:\Users\amani\Downloads\dataset\images\foscam_ip_camera\000018.jpg,D:\pages\hiddencam-detector\dataset\train\camera\f5d2af6466caaa5757472eb12efec116c039b7ca_000018.jpg,f5d2af6466caaa5757472eb12efec116c039b7ca,109.9,,376
train,camera,camera,high,Body worn covert recorder with button lens and clothing example,ok,images,C:\Users\amani\Downloads\dataset\images\button_spy_camera\000031.jpg,D:\pages\hiddencam-detector\dataset\train\camera\db4d1c8c7c499d02302953990544909772053039_000031.jpg,db4d1c8c7c499d02302953990544909772053039,512.86,,183
train,camera,camera,high,Slim black covert button camera product shot,ok,images,C:\Users\amani\Downloads\dataset\images\button_spy_camera\000030.jpg,D:\pages\hiddencam-detector\dataset\train\camera\c71e2712c1d6be058fa172dff395578cf3b6665c_000030.jpg,c71e2712c1d6be058fa172dff395578cf3b6665c,126.61,,182
train,camera,camera,high,Pinhole spy camera lens or covert camera module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\pinhole_spy_camera\000007.jpg,D:\pages\hiddencam-detector\dataset\train\camera\d1422519b7f24023a05dce00c92d9e883718c7e3_000007.jpg,d1422519b7f24023a05dce00c92d9e883718c7e3,721.04,,971
train,camera,camera,high,Electronic wall panel clearly includes a hidden camera callout,ok,images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000020.jpg,D:\pages\hiddencam-detector\dataset\train\camera\5e0ff955ddb64b244166e5df9ceea5749eb63af8_000020.jpg,5e0ff955ddb64b244166e5df9ceea5749eb63af8,2233.50,,236
train,normal,normal,high,RF listening bug or audio surveillance component is shown without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\rf_listening_bug\000020.jpg,D:\pages\hiddencam-detector\dataset\train\normal\379a13ba6662ccfd263cac330304c8919b73a533_000020.jpg,379a13ba6662ccfd263cac330304c8919b73a533,743.53,,1093
train,camera,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000044.jpg,D:\pages\hiddencam-detector\dataset\train\camera\56f30846782e03bcc3648401f12ee17277ee7cdf_000044.jpg,56f30846782e03bcc3648401f12ee17277ee7cdf,1555.94,,960
train,camera,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000023.jpg,D:\pages\hiddencam-detector\dataset\train\camera\44686684a89eeee30b36411f121e074539254d49_000023.jpg,44686684a89eeee30b36411f121e074539254d49,448.57,,674
train,camera,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000025.jpg,D:\pages\hiddencam-detector\dataset\train\camera\207a10bfffb24316212e60f3333ee0626c163954_000025.jpg,207a10bfffb24316212e60f3333ee0626c163954,292.19,,793
train,camera,camera,high,Micro wireless camera product clearly shows the camera hardware or lens,ok,images,C:\Users\amani\Downloads\dataset\images\micro_wireless_camera\000015.jpg,D:\pages\hiddencam-detector\dataset\train\camera\c85bfe2f93e822ee883193809188b793a4ec162e_000015.jpg,c85bfe2f93e822ee883193809188b793a4ec162e,2854.82,,747
train,camera,camera,high,Wireless spy camera hardware or camera module is clearly shown with a visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wireless_spy_camera\000004.jpg,D:\pages\hiddencam-detector\dataset\train\camera\43d463e11b1a2e4adbfb902c2417fc47551ba7aa_000004.jpg,43d463e11b1a2e4adbfb902c2417fc47551ba7aa,356.34,,1611
train,camera,camera,high,Tiny round pinhole style camera modules are shown for covert use,ok,images,C:\Users\amani\Downloads\dataset\images\battery_powered_spy_camera\000020.jpg,D:\pages\hiddencam-detector\dataset\train\camera\426407d69b5afac6799c31f3674a788bc1aaf522_000020.jpg,426407d69b5afac6799c31f3674a788bc1aaf522,267.51,,113
train,camera,camera,high,Mini surveillance camera product clearly shows the lens and device body,ok,images,C:\Users\amani\Downloads\dataset\images\mini_surveillance_camera\000003.jpg,D:\pages\hiddencam-detector\dataset\train\camera\1e1e6491c213914abbc1f9c0b033642325736836_000003.jpg,1e1e6491c213914abbc1f9c0b033642325736836,947.7,,753
train,camera,camera,high,Product box and recorder both show a covert button lens,ok,images,C:\Users\amani\Downloads\dataset\images\button_spy_camera\000025.jpg,D:\pages\hiddencam-detector\dataset\train\camera\0c0dc1aa1a9363063022e62d07e71371939f80c3_000025.jpg,0c0dc1aa1a9363063022e62d07e71371939f80c3,163.37,,177
train,camera,camera,high,Pinhole spy camera lens or covert camera module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\pinhole_spy_camera\000041.jpg,D:\pages\hiddencam-detector\dataset\train\camera\429e7c7796d63a79a5c417845da5c2bdda911ff5_000041.jpg,429e7c7796d63a79a5c417845da5c2bdda911ff5,1992.62,,1001
train,normal,normal,high,Image shows a wireless microphone bug transmitter or audio-only component without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\mini_wireless_microphone_bug\000007.jpg,D:\pages\hiddencam-detector\dataset\train\normal\f34353eb95c9b780276eb491b76cb054d0f85639_000007.jpg,f34353eb95c9b780276eb491b76cb054d0f85639,504.64,,556
train,camera,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000042.jpg,D:\pages\hiddencam-detector\dataset\train\camera\11640c21617074b79fcdaa8d311aa6a55ea00a35_000042.jpg,11640c21617074b79fcdaa8d311aa6a55ea00a35,63.07,,806
train,normal,normal,high,"Wireless audio bug, earpiece, microphone, or detector equipment is shown without camera hardware.",ok,images,C:\Users\amani\Downloads\dataset\images\wireless_audio_bug\000027.jpg,D:\pages\hiddencam-detector\dataset\train\normal\c5b3b2cb096e3c9b3c56d00ac905cd9f6cba7e08_000027.jpg,c5b3b2cb096e3c9b3c56d00ac905cd9f6cba7e08,1769.24,,1597
train,camera,camera,high,Hidden nanny cam product clearly shows a surveillance lens or concealed camera device,ok,images,C:\Users\amani\Downloads\dataset\images\nanny_cam_hidden_camera\000042.jpg,D:\pages\hiddencam-detector\dataset\train\camera\44370f1107fe29fc0ec04620a59b8d2ed8c1720d_000042.jpg,44370f1107fe29fc0ec04620a59b8d2ed8c1720d,1171.46,,651
train,camera,camera,high,PTZ conference camera is clearly placed below the meeting display,ok,images,C:\Users\amani\Downloads\dataset\images\covert_meeting_room_camera\000008.jpg,D:\pages\hiddencam-detector\dataset\train\camera\f1cfe5cccca432789267bb6f15341884b98cb39e_000008.jpg,f1cfe5cccca432789267bb6f15341884b98cb39e,563.93,,284
train,camera,camera,high,Button-style covert camera device or module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_button\000061.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ad22969594fa57f718b5ae5b52d857b78529aed7_000061.jpg,ad22969594fa57f718b5ae5b52d857b78529aed7,72.94,,1334
train,camera,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000028.jpg,D:\pages\hiddencam-detector\dataset\train\camera\aad65aefdc9e636b0b684b90d8ff3ef6b0f66728_000028.jpg,aad65aefdc9e636b0b684b90d8ff3ef6b0f66728,2024.52,,1537
train,camera,camera,high,Pinhole spy camera lens or covert camera module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\pinhole_spy_camera\000046.jpg,D:\pages\hiddencam-detector\dataset\train\camera\4566447445265793aa48e532a65d30fbbf4bc4eb_000046.jpg,4566447445265793aa48e532a65d30fbbf4bc4eb,291.46,,1006
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000007.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2a51cf6071ef0a29e9879c0422185dd3252db48e_000007.jpg,2a51cf6071ef0a29e9879c0422185dd3252db48e,223.25,,517
train,normal,normal,high,Room surveillance still is shown without the camera hardware itself,ok,images,C:\Users\amani\Downloads\dataset\images\secret_office_camera\000025.jpg,D:\pages\hiddencam-detector\dataset\train\normal\4535a963a3d1679321d32ab8057a789085510f17_000025.jpg,4535a963a3d1679321d32ab8057a789085510f17,873.36,,1174
train,camera,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000026.jpg,D:\pages\hiddencam-detector\dataset\train\camera\c082f4f3d144b0fa8a8495d3e0bdbe21ec1fa8ec_000026.jpg,c082f4f3d144b0fa8a8495d3e0bdbe21ec1fa8ec,52.49,,1535
train,normal,normal,high,RF listening bug or audio surveillance component is shown without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\rf_listening_bug\000013.jpg,D:\pages\hiddencam-detector\dataset\train\normal\1443ec6911c490aeb24c25a5794453af69e743b9_000013.jpg,1443ec6911c490aeb24c25a5794453af69e743b9,585.93,,1086
train,camera,camera,high,Exploded render depicts concealed hidden camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\air_purifier_hidden_camera\000011.jpg,D:\pages\hiddencam-detector\dataset\train\camera\3c747da1345771c35491523ab43df9c63bd3de76_000011.jpg,3c747da1345771c35491523ab43df9c63bd3de76,1175.83,,12
train,camera,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000042.jpg,D:\pages\hiddencam-detector\dataset\train\camera\11640c21617074b79fcdaa8d311aa6a55ea00a35_000042.jpg,11640c21617074b79fcdaa8d311aa6a55ea00a35,63.07,,689
train,camera,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000023.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2af3baf61c949abab00c473fff78acfbb72fc32d_000023.jpg,2af3baf61c949abab00c473fff78acfbb72fc32d,1070.24,,1567
train,normal,normal,high,RF listening bug or audio surveillance component is shown without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\rf_listening_bug\000015.jpg,D:\pages\hiddencam-detector\dataset\train\normal\3c09a8dfbe046bd0d132d0e41ef94402098f0cf2_000015.jpg,3c09a8dfbe046bd0d132d0e41ef94402098f0cf2,513.45,,1088
train,camera,camera,high,Promo image centers a conference camera lens for meeting rooms,ok,images,C:\Users\amani\Downloads\dataset\images\covert_meeting_room_camera\000007.jpg,D:\pages\hiddencam-detector\dataset\train\camera\40bb636916642a2c19137222826bfe8b0b9995ee_000007.jpg,40bb636916642a2c19137222826bfe8b0b9995ee,786.96,,283
train,camera,camera,high,Pinhole spy camera lens or covert camera module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\pinhole_spy_camera\000044.jpg,D:\pages\hiddencam-detector\dataset\train\camera\348622a90f03a357e181b82641e44bd4798acc4a_000044.jpg,348622a90f03a357e181b82641e44bd4798acc4a,122.3,,1004
train,camera,camera,high,Security surveillance system image clearly shows cameras or camera-equipped system hardware,ok,images,C:\Users\amani\Downloads\dataset\images\security_surveillance_system\000004.jpg,D:\pages\hiddencam-detector\dataset\train\camera\9444c8845212031b01128e276c0e674e702f7140_000004.jpg,9444c8845212031b01128e276c0e674e702f7140,1001.41,,1231
train,camera,camera,high,Hidden nanny cam product clearly shows a surveillance lens or concealed camera device,ok,images,C:\Users\amani\Downloads\dataset\images\nanny_cam_hidden_camera\000031.jpg,D:\pages\hiddencam-detector\dataset\train\camera\4a6e94b31725791f31b29f60ff6babcc71c4ac81_000031.jpg,4a6e94b31725791f31b29f60ff6babcc71c4ac81,144.6,,644
